sample_id,vOTU_id,phageID,phageLen,linear_or_circular,integrase,virsorter_category,cat_taxonomy,img_vr_cluster,assigned_family
SAMP_yahara2021_Sample3,vOTU_yahara2021_01304,VIRSorter_contig_444_pilon_gene_214_gene_231-164358-183477-cat_5,19119,l,NA,5,Candidatus Saccharibacteria (phylum): 0.92,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01305,VIRSorter_contig_2656_pilon-cat_2,68575,l,NA,2,Alloscardovia (genus): 0.64,VIRSorter_contig_2656_pilon-cat_2;3300007196_____Ga0103270_102453,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01306,VIRSorter_contig_5891_pilon_gene_596_gene_796-391883-506665-cat_5,114782,l,NA,5,Firmicutes (phylum): 0.60,VIRSorter_contig_5891_pilon_gene_596_gene_796-391883-506665-cat_5;3300006320_____Ga0099576_1004435;3300007977_____Ga0111542_104566,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01307,VIRSorter_contig_7253_pilon-cat_2,51591,l,NA,2,Streptococcus (genus): 0.77,VIRSorter_contig_2384_pilon-cat_1;3300007196_____Ga0103270_101868;3300006524_____Ga0101033_102500;3300007123_____Ga0102684_102569;3300008136_____Ga0113979_104649;3300006477_____Ga0100232_102984;7000000687_____SRS053854_LANL_scaffold_6811;7000000541_____SRS044486_WUGC_scaffold_24083;3300008636_____Ga0111420_102312;7000000073_____SRS021496_Baylor_scaffold_17633;3300007966_____Ga0105959_104380;7000000511_____SRS018591_WUGC_scaffold_26502;3300008502_____Ga0115179_103396;VIRSorter_contig_7003_pilon-cat_2;7000000283_____SRS011086_Baylor_scaffold_14399;7000000513_____SRS047824_WUGC_scaffold_55891;7000000513_____C2496057;VIRSorter_contig_7253_pilon-cat_2;3300008518_____Ga0115191_101317;7000000224_____SRS014573_WUGC_scaffold_12731;3300006458_____Ga0100175_101687;3300008636_____Ga0111420_101522;3300006477_____Ga0100232_102723;7000000321_____SRS013234_Baylor_scaffold_1168;3300006748_____Ga0101800_102503;7000000292_____C2068932;VIRSorter_contig_242_pilon_gene_387_gene_445-274611-313221-cat_4,Siphoviridae
SAMP_yahara2021_Sample3,vOTU_yahara2021_01308,VIRSorter_contig_7007_pilon_gene_5_gene_14-4229-13214-cat_5,8985,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01309,VIRSorter_contig_2209_pilon_gene_619_gene_712-405349-447876-cat_5,42527,l,NA,5,Haemophilus (genus): 0.50,VIRSorter_contig_2209_pilon_gene_619_gene_712-405349-447876-cat_5;7000000623_____C2007421;7000000016_____SRS023538_Baylor_scaffold_41477;3300006348_____Ga0099694_100873;7000000599_____SRS019022_WUGC_scaffold_65302;3300008522_____Ga0111045_101160;7000000457_____SRS024447_LANL_scaffold_59773;3300008134_____Ga0111464_102897;3300008134_____Ga0111464_102930;3300007500_____Ga0104983_103349;7000000593_____SRS011140_Baylor_scaffold_52790;3300014137_____Ga0134350_1000915;7000000386_____C2316425;7000000743_____C755108,Myoviridae
SAMP_yahara2021_Sample3,vOTU_yahara2021_01310,VIRSorter_contig_3267_pilon_gene_1_gene_99-152-68512-cat_5,68360,l,NA,5,Lachnospiraceae (family): 0.94,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01311,VIRSorter_contig_5187_pilon-cat_2,57808,l,NA,2,root (no rank): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01312,VIRSorter_contig_5896_pilon_gene_58_gene_68-38416-45916-cat_5,7500,l,NA,5,Streptococcus (genus): 0.70,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01313,VIRSorter_contig_515_pilon_gene_1_gene_38-0-30569-cat_5,30569,l,NA,5,Streptococcus (genus): 0.69,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01314,VIRSorter_contig_11_pilon-cat_2,27041,l,NA,2,Streptococcus (genus): 0.70,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01315,VIRSorter_contig_2039_pilon_gene_40_gene_78-28178-47403-cat_5,19225,l,NA,5,Terrabacteria group (no rank): 0.51,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01316,VIRSorter_contig_6134_pilon_gene_1_gene_58-557-32685-cat_5,32128,l,NA,5,Terrabacteria group (no rank): 0.59,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01317,VIRSorter_contig_7444_pilon-cat_2,13026,l,NA,2,Streptococcus (genus): 0.84,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01318,VIRSorter_contig_4287_pilon-cat_2,44868,l,NA,2,Bacteroidales (order): 0.53,VIRSorter_contig_4287_pilon-cat_2;7000000556_____SRS057205_LANL_scaffold_33545;3300007358_____Ga0104765_104489,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01319,VIRSorter_contig_3668_pilon_gene_64_gene_73-40592-45087-cat_5,4495,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01320,VIRSorter_contig_4614_pilon_gene_121_gene_144-97706-124164-cat_5,26458,l,NA,5,Terrabacteria group (no rank): 0.77,VIRSorter_contig_4614_pilon_gene_121_gene_144-97706-124164-cat_5;7000000029_____SRS042131_WUGC_scaffold_63233,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01321,VIRSorter_contig_2985_pilon_gene_35_gene_103-21462-55747-cat_5,34285,l,NA,5,Neisseria (genus): 0.53,VIRSorter_contig_2985_pilon_gene_35_gene_103-21462-55747-cat_5;3300007123_____Ga0102684_101727;3300014109_____Ga0134347_1001180;7000000127_____SRS023926_Baylor_scaffold_74936;3300014085_____Ga0134341_100135,"Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae"
SAMP_yahara2021_Sample3,vOTU_yahara2021_01322,VIRSorter_contig_1013_pilon_gene_1_gene_32-118-21923-cat_5,21805,l,NA,5,Lachnospiraceae (family): 0.92,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01323,VIRSorter_contig_2403_pilon-cat_2,28400,l,NA,2,Veillonella (genus): 1.00,VIRSorter_contig_2403_pilon-cat_2;3300007315_____Ga0104930_100177;7000000009_____SRS018300_Baylor_scaffold_41819;3300006321_____Ga0099624_100303;3300008515_____Ga0115189_1000159;7000000527_____C5923694;7000000042_____SRS023835_Baylor_scaffold_58553;3300007194_____Ga0103269_101453;3300008534_____Ga0111050_100919,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01324,VIRSorter_contig_5210_pilon-cat_2,37246,l,NA,2,Streptococcus (genus): 0.55,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01325,VIRSorter_contig_1260_pilon-cat_2,96467,l,NA,2,Bacilli (class): 0.94,VIRSorter_contig_1260_pilon-cat_2;3300006243_____Ga0099348_100317;7000000205_____SRS011247_Baylor_scaffold_25374;3300008637_____Ga0115682_100873;3300008565_____Ga0111061_1003095;7000000290_____SRS023358_LANL_scaffold_46874;3300006292_____Ga0099622_104850;3300008471_____Ga0114857_100947;7000000290_____SRS023358_LANL_scaffold_45302,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01326,VIRSorter_contig_1240_pilon_gene_161_gene_260-110170-177786-cat_4,67616,l,NA,4,Leptotrichia (genus): 0.84,VIRSorter_contig_1443_pilon-circular-cat_1;3300008639_____Ga0115685_1001766;3300009381_____Ga0115415_1001245;7000000713_____SRS024355_LANL_scaffold_41652;3300007531_____Ga0105502_1001270;3300014292_____Ga0134351_1000423;3300008283_____Ga0110914_102655;3300008490_____Ga0115197_1004531;7000000741_____C3570903;VIRSorter_contig_905_pilon-cat_1;VIRSorter_contig_2976_pilon-cat_2;3300006262_____Ga0099523_1000407;7000000144_____SRS045715_LANL_scaffold_12616;VIRSorter_contig_1240_pilon_gene_161_gene_260-110170-177786-cat_4;VIRSorter_contig_1433_pilon_gene_1_gene_75-96-48610-cat_5;3300007746_____Ga0105776_1003273;7000000406_____SRS024381_LANL_scaffold_61894,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01327,VIRSorter_contig_3754_pilon_gene_1_gene_19-0-14548-cat_5,14548,l,NA,5,Streptococcus (genus): 0.86,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01328,VIRSorter_contig_1022_pilon_gene_9_gene_40-5488-35276-cat_5,29788,l,NA,5,Streptococcus (genus): 0.74,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01329,VIRSorter_contig_2696_pilon_gene_197_gene_247-158861-188499-cat_5,29638,l,NA,5,Terrabacteria group (no rank): 0.55,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01330,VIRSorter_contig_2911_pilon_gene_2_gene_101-3903-169578-cat_4,165675,l,NA,4,Pasteurellaceae (family): 0.70,VIRSorter_contig_2911_pilon_gene_2_gene_101-3903-169578-cat_4;3300008140_____Ga0114165_1001758;7000000534_____C4440481;7000000721_____SRS014476_WUGC_scaffold_57141,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01331,VIRSorter_contig_548_pilon_gene_162_gene_190-126772-149516-cat_4,22744,l,NA,4,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01332,VIRSorter_contig_6447_pilon_gene_153_gene_176-107042-121063-cat_5,14021,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01333,VIRSorter_contig_3835_pilon_gene_49_gene_76-36016-57122-cat_5,21057,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01334,VIRSorter_contig_1667_pilon_gene_5_gene_76-3243-51757-cat_5,48514,l,NA,5,Leptotrichia (genus): 1.00,VIRSorter_contig_1667_pilon_gene_5_gene_76-3243-51757-cat_5;3300008283_____Ga0110914_102887;3300014292_____Ga0134351_1001204;7000000286_____SRS024081_LANL_scaffold_62843,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01335,VIRSorter_contig_519_pilon-cat_2,89995,l,NA,2,Bacteria (superkingdom): 0.69,VIRSorter_contig_519_pilon-cat_2;3300008336_____Ga0115198_100201;7000000336_____SRS019073_WUGC_scaffold_15148;7000000437_____SRS013947_WUGC_scaffold_29553;3300008471_____Ga0114857_100819;7000000638_____SRS015060_WUGC_scaffold_4295;7000000268_____SRS017533_Baylor_scaffold_56210;3300008140_____Ga0114165_1005855;7000000268_____SRS017533_Baylor_scaffold_56113,"Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae"
SAMP_yahara2021_Sample3,vOTU_yahara2021_01336,VIRSorter_contig_2926_pilon_gene_3_gene_12-15236-22396-cat_5,7160,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01337,VIRSorter_contig_1555_pilon_gene_7_gene_32-9499-31281-cat_5,21782,l,NA,5,Bacteria (superkingdom): 0.98,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01338,VIRSorter_contig_6050_pilon_gene_1_gene_17-0-8457-cat_5,8457,l,NA,5,Streptococcus (genus): 0.78,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01339,VIRSorter_contig_2985_pilon_gene_172_gene_229-109126-140661-cat_4,31535,l,NA,4,Neisseria (genus): 0.53,VIRSorter_contig_2985_pilon_gene_175_gene_229-111645-140661-cat_4;7000000436_____SRS015644_WUGC_scaffold_19685;7000000388_____SRS020856_Baylor_scaffold_16871;3300014140_____Ga0134344_1000685;3300006458_____Ga0100175_102723;VIRSorter_contig_2985_pilon_gene_172_gene_229-109126-140661-cat_4;7000000426_____C2042400;7000000461_____SRS045127_LANL_scaffold_35526,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01340,VIRSorter_contig_4404_pilon-cat_2,27466,l,NA,2,Terrabacteria group (no rank): 0.58,VIRSorter_contig_4404_pilon-cat_2;7000000440_____SRS015797_WUGC_scaffold_41037;3300008515_____Ga0115189_1001919;7000000663_____C4025367;7000000295_____SRS019219_WUGC_scaffold_73883;3300006259_____Ga0099458_103286;7000000130_____C2347549,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01341,VIRSorter_contig_3984_pilon_gene_75_gene_138-44357-121547-cat_5,77190,l,NA,5,Pasteurellaceae (family): 0.60,VIRSorter_contig_3984_pilon_gene_75_gene_138-44357-121547-cat_5;7000000443_____C2900228,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01342,VIRSorter_contig_3790_pilon_gene_283_gene_311-225886-248436-cat_5,22541,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01343,VIRSorter_contig_1400_pilon_gene_94_gene_108-73334-85566-cat_5,12232,l,NA,5,Bacteria (superkingdom): 0.98,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01344,VIRSorter_contig_1002_pilon_gene_241_gene_325-191642-239212-cat_5,47570,l,NA,5,Lactobacillales (order): 0.69,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01345,VIRSorter_contig_6261_pilon-cat_2,14805,l,NA,2,Streptococcus (genus): 0.96,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01346,VIRSorter_contig_2618_pilon-cat_2,123214,l,NA,2,Actinobacteria (class): 0.54,VIRSorter_contig_2618_pilon-cat_2;7000000713_____SRS024355_LANL_scaffold_118108;7000000007_____SRS017139_Baylor_scaffold_106279;7000000018_____SRS022725_LANL_scaffold_61068,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01347,VIRSorter_contig_5323_pilon_gene_64_gene_88-44784-67305-cat_5,22521,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01348,VIRSorter_contig_1827_pilon-cat_2,146338,l,NA,2,Candidatus Saccharimonas sp. (species): 0.80,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01349,VIRSorter_contig_5097_pilon_gene_97_gene_196-67766-134993-cat_4,67227,l,NA,4,Leptotrichia (genus): 0.84,3300007314_____Ga0104968_101347;VIRSorter_contig_5097_pilon_gene_97_gene_196-67766-134993-cat_4;3300008152_____Ga0114285_1002794,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01350,VIRSorter_contig_5446_pilon_gene_6_gene_86-3177-39914-cat_4,36737,l,NA,4,Bacteria (superkingdom): 0.90,NA,Siphoviridae
SAMP_yahara2021_Sample3,vOTU_yahara2021_01351,VIRSorter_contig_1537_pilon_gene_6_gene_16-4013-12871-cat_5,8858,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01352,VIRSorter_contig_1239_pilon-cat_2,178996,l,NA,2,Porphyromonadaceae (family): 0.87,VIRSorter_contig_1239_pilon-cat_2;7000000244_____SRS016575_Baylor_scaffold_67257;3300007967_____Ga0105958_100067;7000000432_____SRS063193_LANL_scaffold_66543;3300006742_____Ga0101805_101061;7000000090_____C2925871;7000000565_____C2927475,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01353,VIRSorter_contig_3912_pilon-cat_1,13247,l,NA,1,Granulicatella (genus): 0.80,VIRSorter_contig_3912_pilon-cat_1;3300008537_____Ga0111051_100494;3300007979_____Ga0114002_100465;7000000442_____SRS051791_LANL_scaffold_44502;3300008636_____Ga0111420_100502;3300006460_____Ga0100061_100429;7000000511_____SRS018591_WUGC_scaffold_38084;7000000027_____C2576678;7000000480_____SRS015209_WUGC_scaffold_43192,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01354,VIRSorter_contig_6968_pilon-cat_2,35721,l,NA,2,Streptococcus parasanguinis (species): 0.82,VIRSorter_contig_6968_pilon-cat_2;7000000041_____SRS013705_Baylor_scaffold_100046;7000000127_____SRS023926_Baylor_scaffold_76252;3300008611_____Ga0111137_1001399;3300008123_____Ga0114854_101350;7000000511_____C1316006;7000000127_____C2825503;7000000653_____C2755503;7000000268_____SRS017533_Baylor_scaffold_56239;3300014135_____Ga0134360_100569;3300014554_____Ga0134345_101312;3300007711_____Ga0105642_1001220;3300007924_____Ga0113552_102563;3300008611_____Ga0111137_1002189;3300006566_____Ga0100365_1004270;7000000041_____SRS013705_Baylor_scaffold_102646;7000000480_____SRS015209_WUGC_scaffold_55855;3300008502_____Ga0115179_103172;7000000480_____SRS015209_WUGC_scaffold_36928;3300008611_____Ga0111137_1003722;7000000268_____C4122182;3300006251_____Ga0099392_101884;3300014135_____Ga0134360_100989;7000000488_____SRS016529_Baylor_scaffold_23875;7000000480_____SRS015209_WUGC_scaffold_55688;7000000563_____SRS014124_WUGC_scaffold_9687,Siphoviridae
SAMP_yahara2021_Sample3,vOTU_yahara2021_01355,VIRSorter_contig_5547_pilon-cat_2,33040,l,NA,2,Veillonella sp. AF36-20BH (species): 0.67,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01356,VIRSorter_contig_2422_pilon_gene_176_gene_199-122887-136356-cat_5,13469,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01357,VIRSorter_contig_2666_pilon-cat_2,56448,l,NA,2,Firmicutes (phylum): 0.56,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01358,VIRSorter_contig_1259_pilon_gene_60_gene_97-44919-69536-cat_5,24617,l,NA,5,Terrabacteria group (no rank): 0.52,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01359,VIRSorter_contig_1675_pilon_gene_687_gene_715-523285-546540-cat_5,23255,l,NA,5,Terrabacteria group (no rank): 0.53,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01360,VIRSorter_contig_3080_pilon_gene_11_gene_58-12288-44639-cat_5,32351,l,NA,5,Prevotella (genus): 0.97,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01361,VIRSorter_contig_2894_pilon-cat_2,45931,l,NA,2,Leptotrichia (genus): 0.70,VIRSorter_contig_4629_pilon-cat_2;7000000159_____SRS063288_LANL_scaffold_59720;3300008639_____Ga0115685_1001303;3300006564_____Ga0100366_101094;3300007079_____Ga0104033_100755;7000000250_____C2526618;3300008747_____Ga0115677_101299;7000000052_____SRS042643_WUGC_scaffold_63887;3300006289_____Ga0099614_102260;7000000001_____SRS022530_LANL_scaffold_49515;3300007079_____Ga0104033_101555;3300006250_____Ga0099391_103418;3300007314_____Ga0104968_103389;3300008123_____Ga0114854_102047;3300007314_____Ga0104968_103313;7000000508_____SRS018739_WUGC_scaffold_18631;7000000222_____SRS057539_LANL_scaffold_64736;7000000465_____SRS015038_WUGC_scaffold_37193;3300008747_____Ga0115677_102484;7000000618_____SRS062544_LANL_scaffold_19307;7000000052_____SRS042643_WUGC_scaffold_66080;7000000366_____C2567523;VIRSorter_contig_2894_pilon-cat_2;7000000351_____SRS047219_WUGC_scaffold_22052;7000000731_____SRS014271_WUGC_scaffold_45157;7000000007_____SRS017139_Baylor_scaffold_105432,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01362,VIRSorter_contig_930_pilon_gene_10_gene_109-19695-87470-cat_4,67775,l,NA,4,Veillonellaceae* (family): 0.63,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01363,VIRSorter_contig_2488_pilon_gene_118_gene_217-88906-146448-cat_4,57542,l,NA,4,Leptotrichia (genus): 0.84,VIRSorter_contig_2488_pilon_gene_118_gene_217-88906-146448-cat_4;3300007966_____Ga0105959_104226;7000000462_____SRS012279_Baylor_scaffold_66360;VIRSorter_contig_743_pilon_gene_79_gene_180-55266-121879-cat_5;3300008664_____Ga0111493_101324;7000000367_____SRS048791_LANL_scaffold_63147;7000000349_____SRS047210_WUGC_scaffold_63023;7000000052_____SRS042643_WUGC_scaffold_5473;3300007125_____Ga0102700_1001393;3300006256_____Ga0099352_1001994;3300006256_____Ga0099352_1002307;3300008734_____Ga0113998_102442;3300008408_____Ga0115077_101794;3300008125_____Ga0114856_1002103;3300007966_____Ga0105959_102184;7000000128_____SRS050244_LANL_scaffold_103447;7000000351_____C2323800;3300009381_____Ga0115415_1002855;3300007713_____Ga0105659_1000699;7000000351_____SRS047219_WUGC_scaffold_51357;3300006262_____Ga0099523_1002950;3300006319_____Ga0099581_102593;7000000128_____C4580512,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01364,VIRSorter_contig_857_pilon_gene_61_gene_75-56509-70138-cat_5,13579,l,NA,5,Streptococcus (genus): 0.73,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01365,VIRSorter_contig_27_pilon_gene_48_gene_158-37619-119945-cat_5,82326,l,NA,5,Fusobacterium (genus): 0.73,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01366,VIRSorter_contig_1665_pilon_gene_1_gene_30-823-15519-cat_5,14696,l,NA,5,Bacilli (class): 0.70,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01367,VIRSorter_contig_6922_pilon_gene_4_gene_25-9484-28148-cat_5,18664,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01368,VIRSorter_contig_2224_pilon_gene_113_gene_138-78494-94324-cat_5,15830,l,NA,5,Terrabacteria group (no rank): 0.60,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01369,VIRSorter_contig_1567_pilon_gene_67_gene_76-52660-59998-cat_5,7338,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01370,VIRSorter_contig_666_pilon_gene_961_gene_1077-656830-713061-cat_5,56231,l,NA,5,Selenomonas (genus): 0.62,VIRSorter_contig_666_pilon_gene_961_gene_1077-656830-713061-cat_5;3300008333_____Ga0115302_102254;3300007648_____Ga0105531_104438;3300006256_____Ga0099352_1004555,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01371,VIRSorter_contig_2224_pilon_gene_170_gene_182-115660-124585-cat_5,8925,l,NA,5,Terrabacteria group (no rank): 0.60,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01372,VIRSorter_contig_2821_pilon_gene_1_gene_75-203-41830-cat_5,41627,l,NA,5,Solobacterium moorei (species): 0.81,VIRSorter_contig_2821_pilon_gene_1_gene_75-203-41830-cat_5;3300007924_____Ga0113552_101742;3300008490_____Ga0115197_1006005,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01373,VIRSorter_contig_2530_pilon_gene_87_gene_105-67392-80671-cat_5,13279,l,NA,5,Streptococcus (genus): 0.77,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01374,VIRSorter_contig_7434_pilon_gene_12_gene_22-6563-14790-cat_5,8227,l,NA,5,Terrabacteria group (no rank): 0.50,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01375,VIRSorter_contig_5989_pilon_gene_97_gene_127-67518-91409-cat_5,23891,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01376,VIRSorter_contig_4368_pilon-cat_1,29344,l,NA,1,Atopobium parvulum (species): 0.78,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01377,VIRSorter_contig_2380_pilon_gene_1_gene_94-0-73676-cat_5,73676,l,NA,5,Leptotrichia (genus): 0.87,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01378,VIRSorter_contig_2453_pilon_gene_200_gene_220-147962-161237-cat_5,13275,l,NA,5,Streptococcus (genus): 0.79,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01379,VIRSorter_contig_4998_pilon_gene_29_gene_47-24934-37026-cat_5,12092,l,NA,5,Terrabacteria group (no rank): 0.50,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01380,VIRSorter_contig_2009_pilon_gene_1_gene_40-2329-27481-cat_5,25152,l,NA,5,Selenomonas (genus): 0.53,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01381,VIRSorter_contig_4673_pilon_gene_38_gene_137-54757-154655-cat_4,99898,l,NA,4,Slackia (genus): 0.85,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01382,VIRSorter_contig_4225_pilon-cat_2,33137,l,NA,2,Veillonella sp. AF36-20BH (species): 0.68,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01383,VIRSorter_contig_3221_pilon_gene_9_gene_28-12185-22900-cat_5,10715,l,NA,5,Streptococcus (genus): 0.52,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01384,VIRSorter_contig_1002_pilon_gene_995_gene_1055-596461-637841-cat_5,41380,l,NA,5,Lactobacillales (order): 0.69,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01385,VIRSorter_contig_5941_pilon_gene_5_gene_69-5068-42583-cat_5,37515,l,NA,5,Bacteria (superkingdom): 0.61,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01386,VIRSorter_contig_2832_pilon_gene_22_gene_32-16218-25295-cat_5,9077,l,NA,5,Terrabacteria group (no rank): 0.51,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01387,VIRSorter_contig_736_pilon_gene_80_gene_141-50048-93244-cat_5,43196,l,NA,5,Leptotrichia (genus): 0.79,VIRSorter_contig_1304_pilon-cat_2;7000000513_____SRS047824_WUGC_scaffold_39715;3300007358_____Ga0104765_101938;3300006289_____Ga0099614_101699;3300014025_____Ga0119800_102697;3300008089_____Ga0104978_1002879;3300006524_____Ga0101033_104622;3300008143_____Ga0114287_104322;3300006292_____Ga0099622_104048;3300007531_____Ga0105502_1004280;3300009381_____Ga0115415_1004028;7000000351_____SRS047219_WUGC_scaffold_61386;3300007531_____Ga0105502_1005435;7000000731_____SRS014271_WUGC_scaffold_23971;3300008472_____Ga0115373_1004725;3300007662_____Ga0105539_101218;3300007295_____Ga0104867_1002976;3300009381_____Ga0115415_1004367;3300007314_____Ga0104968_103072;3300008747_____Ga0115677_102953;7000000194_____SRS022077_Baylor_scaffold_48424;3300007358_____Ga0104765_105023;VIRSorter_contig_736_pilon_gene_80_gene_141-50048-93244-cat_5;3300007966_____Ga0105959_101595;3300008734_____Ga0113998_102322;3300007368_____Ga0104977_1001332;3300008408_____Ga0115077_101029;3300007186_____Ga0103259_102137;3300008715_____Ga0115609_1004781;VIRSorter_contig_1383_pilon_gene_30_gene_165-25908-128177-cat_5,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01388,VIRSorter_contig_1720_pilon_gene_18_gene_122-27694-88496-cat_5,60802,l,NA,5,Selenomonas (genus): 0.71,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01389,VIRSorter_contig_1196_pilon-cat_2,45496,l,NA,2,Leptotrichia (genus): 0.98,VIRSorter_contig_1196_pilon-cat_2;3300007713_____Ga0105659_1000956;3300007794_____Ga0105809_1002110,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01390,VIRSorter_contig_428_pilon_gene_80_gene_94-54376-66593-cat_5,12217,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
